name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J072-T12-G024-U1-SC1-D4-0179;0,704124;0,711832;0,697251;0,004401;0,703308;0,704749;0,702084;0,000807;0,333021;0,332276;0,334703;0,375976;0,450707;0,384668;0,256021;0,719093;3,029415;2;259887,056571;70,920253;258786,549087;0,379503;257241,686115;2,333645;258881,238507;0,948309;254902,488907;0,773418
J072-T12-G024-U1-SC1-D4-0180;0,851514;0,861966;0,842511;0,006118;0,853043;0,861028;0,850564;0,002689;0,334520;0,332669;0,332812;-0,241227;0,321304;0,377020;0,232632;0,457435;2,902445;2;248913,962170;58,078582;246186,209543;0,276737;245058,063199;2,143727;247674,966910;0,837701;238520,474585;1,297932
J072-T12-G024-U1-SC1-D4-0181;0,748710;0,758950;0,741558;0,004320;0,748514;0,750170;0,746931;0,000825;0,333405;0,332898;0,333696;0,072143;0,512934;0,379914;0,238934;0,774659;2,823648;2;235038,910077;66,105822;233883,108828;0,322886;231272,622992;2,408187;233678,360784;0,907573;228530,656828;1,108700
J072-T12-G024-U1-SC1-D4-0182;0,697383;0,704550;0,689270;0,004423;0,697548;0,698430;0,695371;0,000749;0,333549;0,332858;0,333593;-0,122791;0,495030;0,339796;0,300880;0,769851;2,724151;2;191903,322874;70,326913;191636,426293;0,341910;189898,272844;2,355075;190901,433677;0,932579;187983,779282;0,702370
J072-T12-G024-U1-SC1-D4-0183;0,934158;0,943875;0,926913;0,005423;0,932690;0,934933;0,927923;0,002088;0,332311;0,334909;0,332781;0,277697;0,435915;0,291418;0,212710;0,849788;2,725091;2;296504,391272;38,903865;292976,134884;0,292066;291348,961939;1,866630;295505,000771;0,684761;275270,148210;0,757549
J072-T12-G024-U1-SC1-D4-0184;0,705011;0,713681;0,698641;0,004988;0,704546;0,707087;0,700274;0,002075;0,333536;0,333865;0,332599;-0,070669;0,337555;0,432042;0,302507;0,878935;3,360524;2;207280,819574;68,961300;206775,196207;0,327974;204707,917118;2,390170;208159,794938;0,954214;200310,695828;0,965994
J072-T12-G024-U1-SC1-D4-0185;0,646181;0,652027;0,636634;0,005221;0,648456;0,650756;0,645800;0,001663;0,335270;0,333271;0,331459;-0,804530;0,471145;0,391107;0,322959;1,571745;3,109551;2;235204,985092;72,684012;235805,777472;0,308904;233189,603564;2,354968;234888,332061;0,976251;230028,152349;0,813246
J072-T12-G024-U1-SC1-D4-0186;0,732230;0,737702;0,719787;0,005244;0,731643;0,737362;0,728574;0,001953;0,332899;0,333433;0,333669;0,393723;0,471754;0,386012;0,241591;0,941851;3,117889;2;245581,431170;69,528443;245870,920034;0,359697;243822,381139;2,204319;245407,872632;0,905879;240114,214760;0,663548
J072-T12-G024-U1-SC1-D4-0187;0,759685;0,766043;0,752434;0,003742;0,760152;0,763928;0,758706;0,001403;0,333592;0,332970;0,333438;0,004592;0,402704;0,381318;0,194588;0,458961;2,778202;2;199626,232491;68,916792;199888,175848;0,346047;198306,617041;2,433677;199843,045886;0,913887;195519,612087;0,671541
J072-T12-G024-U1-SC1-D4-0188;0,668967;0,675712;0,662218;0,003953;0,670306;0,675712;0,668624;0,002278;0,333831;0,332709;0,333460;-0,217728;0,511161;0,507991;0,278989;0,818456;3,476525;2;208136,765840;72,935262;208039,146063;0,261710;206656,551634;2,382005;207839,365248;1,062729;204795,819274;1,000687
J072-T12-G024-U1-SC1-D4-0189;0,702885;0,712081;0,692534;0,005848;0,703468;0,705285;0,700513;0,001315;0,332753;0,335684;0,331563;-0,530678;0,463278;0,399738;0,305638;3,387678;3,055907;2;174742,333004;70,371173;174183,856238;0,310435;172847,468614;2,315748;173922,776514;0,967323;171649,630936;0,531836
J072-T12-G024-U1-SC1-D4-0190;0,675993;0,681657;0,671303;0,003040;0,676651;0,679094;0,674825;0,001210;0,334300;0,332420;0,333280;-0,197437;0,483731;0,374954;0,256630;3,030468;3,056397;0;205501,245087;70,479430;207787,652147;0,305481;206244,004065;2,251471;206046,478178;0,927047;201947,007694;0,660776
J072-T12-G024-U1-SC1-D4-0191;0,723838;0,731488;0,716260;0,004249;0,722728;0,724959;0,716260;0,002497;0,332981;0,334475;0,332544;0,046726;0,384279;0,354724;0,247533;0,625114;2,660142;2;238898,238049;69,083560;238174,855605;0,289327;236969,085269;2,335319;239087,272511;0,952383;233093,577429;0,420027
J072-T12-G024-U1-SC1-D4-0192;0,849887;0,854447;0,845247;0,002730;0,849281;0,850694;0,845247;0,001611;0,333085;0,334214;0,332701;-0,009956;0,290031;0,310015;0,196481;0,408192;2,544483;2;291543,773290;60,084331;288881,789882;0,299555;287070,794063;2,168824;290397,005754;0,974473;280370,404398;0,783253
J072-T12-G024-U1-SC1-D4-0193;0,729992;0,735717;0,722825;0,003102;0,729048;0,730357;0,722825;0,002051;0,333324;0,333530;0,333146;0,103664;0,562366;0,362022;0,231221;1,082940;2,893654;2;264493,211431;74,496582;262087,081875;0,373197;260753,501377;2,383443;261904,979947;1,077044;257084,243773;1,092426
J072-T12-G024-U1-SC1-D4-0194;0,832796;0,844796;0,824271;0,005056;0,832587;0,834337;0,829863;0,001067;0,333139;0,333482;0,333379;0,038805;0,372167;0,368188;0,285291;0,621293;3,119748;2;238435,250134;61,580873;236858,048847;0,294143;234913,378605;2,363980;237855,745528;0,872239;230540,346366;0,677433
J072-T12-G024-U1-SC1-D4-0195;0,604978;0,611503;0,600363;0,003617;0,605217;0,606659;0,603349;0,000760;0,333602;0,333648;0,332750;-0,110835;0,382823;0,414045;0,293116;1,131575;3,004057;2;199462,193373;72,671538;199865,501034;0,324810;198286,552201;2,402059;199613,680072;1,022017;197158,378340;0,760130
J072-T12-G024-U1-SC1-D4-0196;0,735435;0,741996;0,728017;0,004703;0,735229;0,736976;0,730091;0,001749;0,333869;0,332933;0,333198;-0,004670;0,469014;0,390147;0,260559;0,792431;3,112185;2;202742,892690;69,810873;203352,956784;0,347248;201486,991133;2,295154;202083,961387;0,921770;199316,191506;0,849922
J072-T12-G024-U1-SC1-D4-0197;0,666300;0,676657;0,660361;0,004783;0,665839;0,667832;0,664635;0,000899;0,332500;0,333600;0,333899;0,305586;0,457749;0,384755;0,288246;1,141677;2,972390;2;226233,504870;69,656694;226555,259481;0,368911;223927,954374;2,275919;225110,779873;0,936721;221985,542531;0,745228
J072-T12-G024-U1-SC1-D4-0198;0,729553;0,736699;0,718306;0,005337;0,729198;0,734002;0,727328;0,001783;0,332458;0,332321;0,335221;0,475277;0,470793;0,433399;0,351890;0,581083;3,028397;2;184731,863087;70,660890;185652,547515;0,300944;183634,982558;2,257486;184610,978881;1,015305;181596,250839;0,681387
J072-T12-G024-U1-SC1-D4-0199;0,730170;0,737548;0,721827;0,004739;0,727879;0,730244;0,721827;0,002526;0,332650;0,332636;0,334714;0,636920;0,579764;0,404968;0,235807;1,163056;2,877259;2;203462,287995;68,598099;202520,868537;0,314895;201086,174324;2,259510;201818,437030;0,919077;197940,156081;1,309120
J072-T12-G024-U1-SC1-D4-0200;0,654024;0,660705;0,646396;0,003932;0,653322;0,654374;0,650185;0,001142;0,333500;0,332946;0,333553;0,158860;0,496389;0,416295;0,289617;0,918170;2,882952;2;224831,032096;72,615870;223174,485285;0,355743;222216,150282;2,385137;222324,199076;0,980944;221026,795187;0,602608
J072-T12-G024-U1-SC1-D5-0001;0,743312;1,168543;0,254346;0,283207;0,639497;0,762510;0,254346;0,137750;0,314087;0,283750;0,402163;26,752301;0,435525;0,313129;0,194825;0,820265;2,482860;0;257179,475922;42,038205;263972,153747;0,325435;257439,707767;1,981240;260470,446520;0,763945;246283,415653;1,127441
J072-T12-G024-U1-SC1-D5-0002;0,724234;1,138760;0,247821;0,276135;0,623226;0,742986;0,247821;0,134287;0,314220;0,283936;0,401844;25,971930;0,484099;0,362162;0,203709;0,954181;2,673080;0;229352,775251;45,851498;233984,657796;0,316068;231065,012572;2,082672;232813,834750;0,832286;222814,309927;0,932947
J072-T12-G024-U1-SC1-D5-0003;0,774334;1,216322;0,265638;0,294544;0,666833;0,794402;0,265638;0,143391;0,314345;0,284476;0,401179;27,553737;0,311223;0,440356;0,179921;0,577369;2,970935;0;213575,711411;38,267886;220461,493367;0,263157;214234,436365;1,785487;218392,671518;0,692660;199385,004318;1,303179
J072-T12-G024-U1-SC1-D5-0004;0,856911;1,348280;0,296933;0,325042;0,738286;0,878996;0,296933;0,157674;0,314325;0,283888;0,401787;30,560410;0,405572;0,378752;0,178970;0,689053;2,688608;2;292502,678740;29,238416;264571,570913;0,296781;254619,494505;1,664154;258506,819344;0,756118;236306,891866;2,134510
J072-T12-G024-U1-SC1-D5-0005;0,716588;1,127053;0,246596;0,273086;0,617046;0,735168;0,246596;0,132568;0,314398;0,284107;0,401495;25,551856;0,324351;0,389613;0,215499;0,541948;2,663162;0;215280,594586;46,726821;224761,740891;0,297163;219056,057855;2,098958;217615,246645;0,855158;209678,841920;1,186472
J072-T12-G024-U1-SC1-D5-0006;0,696503;1,094805;0,237498;0,265610;0,599635;0,714806;0,237498;0,129374;0,314342;0,284598;0,401059;24,788043;0,406155;0,324114;0,168368;0,572112;2,441577;0;236391,895451;46,038230;244891,207039;0,286302;241131,909955;1,935537;241805,965381;0,806081;232986,657937;0,759489
J072-T12-G024-U1-SC1-D5-0007;0,671737;1,056511;0,228680;0,256606;0,578182;0,689420;0,228680;0,124927;0,314507;0,284205;0,401288;23,946162;0,459624;0,363111;0,205811;0,606945;2,615611;0;214190,961902;51,875364;222344,120686;0,247920;216984,479047;2,075366;216637,228920;0,871018;210740,184095;0,807430
J072-T12-G024-U1-SC1-D5-0008;0,798204;1,254168;0,273270;0,304605;0,687152;0,819053;0,273270;0,148091;0,314369;0,284439;0,401191;28,449784;0,440218;0,372554;0,195126;0,729251;2,520430;2;267944,643482;35,343880;270867,504174;0,260096;266900,425046;1,712980;268719,033933;0,767393;247217,793268;1,718361
J072-T12-G024-U1-SC1-D5-0009;0,765574;1,202428;0,261773;0,291819;0,658904;0,785589;0,261773;0,142063;0,314239;0,284462;0,401299;27,351968;0,401243;0,391931;0,170953;1,021850;2,740692;2;225261,472178;38,852386;229181,213214;0,283383;225132,049625;1,983776;230602,900242;0,731775;211746,700238;1,259386
J072-T12-G024-U1-SC1-D5-0010;0,620564;0,975217;0,211650;0,236487;0,533977;0,636736;0,211650;0,115189;0,314011;0,284413;0,401575;22,241827;0,497335;0,334096;0,223539;1,105205;2,511043;0;226146,454080;58,681197;230558,629298;0,330297;228106,707468;2,360907;228682,842019;0,952662;223705,620039;0,787449
J072-T12-G024-U1-SC1-D5-0011;0,763045;1,200120;0,259531;0,292127;0,656291;0,782971;0,259531;0,142071;0,314109;0,284312;0,401579;27,381181;0,400009;0,375674;0,224031;0,843055;2,534204;2;178575,191181;40,484089;185924,722995;0,260443;178559,220238;1,836682;184999,381404;0,719416;171404,081484;1,433743
J072-T12-G024-U1-SC1-D5-0012;0,690487;1,085743;0,235442;0,263480;0,594163;0,708509;0,235442;0,128201;0,314088;0,284281;0,401631;24,742198;0,439827;0,335211;0,194664;0,563686;2,442938;0;229379,552857;48,126319;239486,578319;0,294603;232902,957474;2,036454;234792,621806;0,818904;225108,631638;1,114561
J072-T12-G024-U1-SC1-D5-0013;0,763029;1,198265;0,262455;0,289860;0,657145;0,782786;0,262455;0,141018;0,314298;0,284247;0,401455;27,201167;0,490608;0,479501;0,210889;1,143109;3,083986;0;227927,171610;42,143748;239457,193588;0,244467;228343,653488;1,953158;233995,711322;0,773196;218856,257274;2,337910
J072-T12-G024-U1-SC1-D5-0014;0,805768;1,268770;0,278985;0,306527;0,694150;0,826896;0,278985;0,148469;0,314356;0,283961;0,401683;28,708155;0,485061;0,374806;0,178374;0,814426;2,642275;2;247782,295855;35,830516;254315,017246;0,380079;242435,724658;1,737661;271313,614074;1,558268;226353,016038;2,480732
J072-T12-G024-U1-SC1-D5-0015;0,708106;1,115106;0,244888;0,270091;0,609789;0,726577;0,244888;0,130668;0,314164;0,284278;0,401558;25,279175;0,427215;0,366856;0,174907;0,795411;2,660450;0;255082,850319;47,850310;265589,639130;0,260565;260187,371822;2,025738;257060,379779;0,888774;250215,585131;0,927120
J072-T12-G024-U1-SC1-D5-0016;0,705536;1,109025;0,241866;0,268748;0,607525;0,723922;0,241866;0,130709;0,314411;0,284295;0,401294;25,128604;0,289818;0,426896;0,200791;0,472266;2,578378;0;208528,456972;45,842924;218549,510929;0,284795;214039,456498;1,891818;212404,002214;0,841652;206031,162254;1,001682
J072-T12-G024-U1-SC1-D5-0017;0,759185;1,192804;0,261537;0,288099;0,653867;0,778743;0,261537;0,140117;0,314235;0,284330;0,401435;27,084790;0,377690;0,449530;0,230456;1,365671;2,907271;0;208802,135549;39,169743;212809,337183;0,260875;211299,503383;1,904300;209956,776980;0,760435;197125,819028;1,490707
J072-T12-G024-U1-SC1-D5-0018;0,754636;1,186749;0,256879;0,287698;0,649543;0,774321;0,256879;0,140166;0,314375;0,284024;0,401602;26,967663;0,496261;0,320527;0,179848;2,113568;2,467835;0;255542,112149;42,174176;263534,290786;0,210213;257916,849263;1,979660;259641,572651;0,778138;244677,951824;1,770222
J072-T12-G024-U1-SC1-D5-0019;0,803463;1,263167;0,274736;0,305987;0,691677;0,824150;0,274736;0,148922;0,314250;0,284202;0,401549;28,713152;0,507684;0,340153;0,210463;2,739256;2,413599;2;246004,298105;35,391301;245505,359021;0,286964;240831,334710;1,733950;243391,651869;0,752303;224983,026238;1,231197
J072-T12-G024-U1-SC1-D5-0020;0,701412;1,101088;0,237097;0,267744;0,603331;0,719678;0,237097;0,130825;0,314181;0,284373;0,401446;25,130516;0,490542;0,392602;0,192599;0,820630;2,731582;0;222972,412598;52,615042;231877,360607;0,224213;227067,424495;2,063006;225586,716594;0,890362;219115,140432;1,301992
J072-T12-G024-U1-SC1-D5-0021;0,757812;1,191745;0,261009;0,288586;0,652667;0,777550;0,261009;0,140063;0,314355;0,284293;0,401352;26,990192;0,436633;0,404234;0,187733;7,446173;2,619140;0;236015,317502;40,859639;240390,515915;0,241761;237295,733994;1,984715;240127,055200;0,731184;223387,048026;1,639282
J072-T12-G024-U1-SC1-D5-0022;0,705114;1,109163;0,241796;0,269175;0,606876;0,723511;0,241796;0,130673;0,314177;0,284237;0,401586;25,231062;0,361202;0,419120;0,178019;0,512670;3,243990;0;227854,295083;49,851448;235722,184233;0,265595;231258,854223;2,100624;228656,986949;0,946706;224059,972897;1,212694
J072-T12-G024-U1-SC1-D5-0023;0,746255;1,171982;0,253397;0,284625;0,642182;0,765529;0,253397;0,138838;0,314233;0,284159;0,401608;26,698261;0,292650;0,407330;0,223306;1,094958;2,719880;0;216417,702752;42,392640;224202,299616;0,271480;220023,312295;1,817714;219431,935080;0,839540;208226,348817;1,763393
J072-T12-G024-U1-SC1-D5-0024;0,646711;1,018015;0,223234;0,246032;0,557060;0,663550;0,223234;0,119322;0,314301;0,284299;0,401400;23,036617;0,478737;0,428647;0,270138;0,595440;2,976619;0;209404,172566;56,671914;216019,649311;0,306401;212186,198475;2,159710;210711,818754;0,960848;206238,153580;0,876118
J072-T12-G024-U1-SC1-D5-0025;0,754439;1,185521;0,259488;0,287266;0,649617;0,774137;0,259488;0,139586;0,314335;0,284351;0,401314;26,893921;0,388525;0,360030;0,205023;0,551020;2,695011;0;243431,449684;41,699311;247917,589259;0,261410;244117,338061;1,908808;244731,709566;0,815824;231987,852070;2,078375
J072-T12-G024-U1-SC1-D5-0026;0,839322;1,318769;0,286974;0,319920;0,722530;0,861430;0,286974;0,155745;0,314495;0,284095;0,401410;29,931113;0,413508;0,394448;0,225599;1,197332;2,820304;2;285590,782460;31,886672;264863,871873;0,325253;257560,457269;1,658436;261141,897183;0,729633;238871,275638;1,371336
J072-T12-G024-U1-SC1-D5-0027;0,773375;1,214248;0,266112;0,294037;0,666098;0,793371;0,266112;0,142990;0,314291;0,284446;0,401263;27,526278;0,342734;0,362497;0,182632;0,509721;2,585766;2;266942,243555;38,853114;275086,107110;0,300308;266231,347007;1,711525;272652,824067;0,672881;250488,480889;1,090677
J072-T12-G024-U1-SC1-D5-0028;0,858661;1,350854;0,295305;0,326647;0,739332;0,881022;0,295305;0,158678;0,314205;0,284001;0,401794;30,701161;0,321620;0,422778;0,151654;0,458551;2,823615;2;288304,213552;29,004026;256182,344872;0,366433;252453,275775;1,579355;253973,975556;0,710893;228098,636610;2,214231
J072-T12-G024-U1-SC1-D5-0029;0,805773;1,265772;0,278357;0,305526;0,694070;0,826593;0,278357;0,148486;0,314145;0,284171;0,401684;28,763655;0,427223;0,385948;0,180648;0,731778;2,850575;2;276721,679755;36,317384;275586,350147;0,282325;268118,081412;1,751949;275258,663920;0,756376;252399,916922;1,812157
J072-T12-G024-U1-SC1-D5-0030;0,778861;1,224436;0,265708;0,296935;0,670569;0,799134;0,265708;0,144554;0,314486;0,283972;0,401541;27,777234;0,372366;0,333940;0,217921;0,833472;2,434566;2;229638,373067;35,910554;231384,586638;0,229242;228258,837924;1,729968;231676,632851;0,796395;214060,067223;1,786987
J072-T12-G024-U1-SC1-D5-0031;0,776747;1,219615;0,262299;0,296282;0,668327;0,797124;0,262299;0,144870;0,314393;0,284032;0,401576;27,767307;0,390339;0,368135;0,162183;0,583950;2,572613;2;249063,368961;38,806386;255535,708533;0,253699;245912,426973;1,754835;252440,817485;0,715808;233393,717325;1,901882
J072-T12-G024-U1-SC1-D5-0032;0,703506;1,106625;0,241093;0,268254;0,605623;0,721816;0,241093;0,130328;0,314446;0,283859;0,401695;25,148423;0,443272;0,432930;0,204978;0,552449;3,062740;0;213514,141673;50,379943;223205,605076;0,254726;218456,842312;1,978760;214762,776469;0,908307;210239,648475;1,359011
J072-T12-G024-U1-SC1-D5-0033;0,717710;1,129351;0,248280;0,273119;0,618347;0,736322;0,248280;0,132365;0,314545;0,283955;0,401500;25,524378;0,484649;0,393995;0,235329;1,673275;2,717023;0;223442,591936;46,168504;231015,956818;0,285654;225773,274751;2,057985;224778,032475;0,894502;219264,336867;1,052626
J072-T12-G024-U1-SC1-D5-0034;0,743640;1,171841;0,257104;0,283884;0,640259;0,763199;0,257104;0,137306;0,314154;0,284145;0,401702;26,578909;0,546173;0,353307;0,175775;0,820887;2,602390;0;253781,265184;44,084269;264977,287666;0,284501;254886,532864;2,010427;260541,907681;0,785466;245091,139164;1,124441
J072-T12-G024-U1-SC1-D5-0035;0,626799;0,985953;0,214243;0,239321;0,539367;0,643088;0,214243;0,116313;0,314079;0,284211;0,401710;22,461209;0,357367;0,340767;0,259874;0,580222;2,472984;0;228668,996862;56,009528;232553,428229;0,275575;230502,104145;2,212632;229440,409669;0,922235;225561,739304;0,804346
J072-T12-G024-U1-SC1-D5-0036;0,794686;1,252058;0,274191;0,303016;0,684321;0,815289;0,274191;0,146732;0,314373;0,283823;0,401804;28,398286;0,460949;0,407580;0,219226;0,847799;2,640625;2;190411,011309;35,818414;202305,552021;0,386301;187068,029632;1,766412;191095,070329;0,726470;176112,270760;2,115412
J072-T12-G024-U1-SC1-D5-0037;0,900359;1,414151;0,310933;0,341581;0,775588;0,923673;0,310933;0,166070;0,314417;0,283943;0,401640;32,081031;0,373399;0,434499;0,201734;1,947636;2,792379;0;261496,737873;28,518554;281422,380870;0,392418;265014,450178;1,593699;262912,566328;0,846742;239284,440595;2,710863
J072-T12-G024-U1-SC1-D5-0038;0,787649;1,235868;0,266621;0,300487;0,677622;0,808189;0,266621;0,146855;0,314282;0,284446;0,401272;28,163872;0,426864;0,406335;0,156455;1,147412;2,645291;2;243841,873788;35,611424;247855,033138;0,247352;243241,630328;1,719032;246656,537279;0,711445;225294,121449;1,985737
J072-T12-G024-U1-SC1-D5-0039;0,759893;1,194979;0,260473;0,289407;0,654164;0,779692;0,260473;0,140712;0,314270;0,284116;0,401613;27,166054;0,476730;0,425865;0,196388;1,088515;2,688261;0;241979,948975;41,778497;250189,554592;0,226642;246522,336366;1,849351;242790,585332;0,800690;231094,832065;1,711378
J072-T12-G024-U1-SC1-D5-0040;0,755939;1,191366;0,260764;0,288595;0,650972;0,775758;0,260764;0,139740;0,314513;0,284002;0,401485;26,937527;0,402722;0,304055;0,211345;0,617943;2,427211;2;250313,945921;40,225578;257724,612419;0,258102;247902,477971;1,925934;264913,438119;1,215085;235831,141896;2,048464
J072-T12-G024-U1-SC1-D5-0041;0,700524;1,100443;0,240456;0,266061;0,603361;0,718559;0,240456;0,129518;0,314281;0,284409;0,401309;24,953289;0,401021;0,436051;0,166122;0,578334;2,898104;0;217029,903692;49,591039;226179,685768;0,216209;220480,014748;2,047677;218241,512437;0,898334;213350,082707;0,942892
J072-T12-G024-U1-SC1-D5-0042;0,748881;1,177622;0,256969;0,285253;0,644683;0,768307;0,256969;0,138605;0,314253;0,283935;0,401812;26,799061;0,409593;0,353878;0,226098;0,663737;2,552904;0;226991,124662;41,864511;233336,338882;0,279952;228865,579470;1,983010;229209,096017;0,815892;218162,191071;1,185345
J072-T12-G024-U1-SC1-D5-0043;0,795577;1,251274;0,272325;0,303211;0,684900;0,816274;0,272325;0,147493;0,314344;0,284357;0,401299;28,382054;0,409344;0,479938;0,190627;1,906476;3,257450;2;204703,641049;40,018170;210433,333858;0,245151;202156,409298;1,850627;205964,653660;0,762860;190444,446423;1,725138
J072-T12-G024-U1-SC1-D5-0044;0,731251;1,147756;0,251635;0,277413;0,629853;0,750206;0,251635;0,135023;0,314285;0,284061;0,401653;26,079033;0,522178;0,340269;0,196185;1,136934;2,536061;0;240074,686288;44,008795;247374,067046;0,254019;241806,181424;2,001434;243677,444806;0,799962;232209,504721;0,895819
